1.00,0.86,0.82,0.91,0.90,0.90,0.85,0.90,0.85,0.87,0.88,0.88,0.78,0.80,0.91,0.89,0.91,0.80,0.87,0.87
0.86,1.00,0.86,0.86,0.86,0.87,0.85,0.88,0.88,0.79,0.90,0.86,0.84,0.82,0.87,0.87,0.87,0.83,0.81,0.82
0.82,0.86,1.00,0.82,0.81,0.83,0.79,0.85,0.85,0.78,0.86,0.80,0.87,0.85,0.82,0.83,0.83,0.81,0.86,0.86
0.91,0.86,0.82,1.00,0.89,0.93,0.86,0.91,0.85,0.87,0.88,0.88,0.78,0.82,0.91,0.91,0.93,0.85,0.89,0.88
0.90,0.86,0.81,0.89,1.00,0.89,0.84,0.89,0.86,0.83,0.86,0.84,0.78,0.84,0.90,0.87,0.90,0.82,0.83,0.83
0.90,0.87,0.83,0.93,0.89,1.00,0.86,0.90,0.84,0.89,0.87,0.88,0.80,0.83,0.92,0.90,0.94,0.79,0.87,0.87
0.85,0.85,0.79,0.86,0.84,0.86,1.00,0.87,0.79,0.80,0.87,0.83,0.72,0.80,0.85,0.86,0.89,0.77,0.80,0.83
0.90,0.88,0.85,0.91,0.89,0.90,0.87,1.00,0.89,0.89,0.89,0.91,0.80,0.82,0.92,0.92,0.91,0.85,0.89,0.90
0.85,0.88,0.85,0.85,0.86,0.84,0.79,0.89,1.00,0.80,0.88,0.84,0.81,0.87,0.86,0.83,0.84,0.83,0.81,0.82
0.87,0.79,0.78,0.87,0.83,0.89,0.80,0.89,0.80,1.00,0.83,0.88,0.72,0.81,0.89,0.89,0.86,0.80,0.88,0.90
0.88,0.90,0.86,0.88,0.86,0.87,0.87,0.89,0.88,0.83,1.00,0.84,0.82,0.86,0.88,0.87,0.87,0.87,0.84,0.85
0.88,0.86,0.80,0.88,0.84,0.88,0.83,0.91,0.84,0.88,0.84,1.00,0.75,0.80,0.93,0.91,0.89,0.79,0.87,0.89
0.78,0.84,0.87,0.78,0.78,0.80,0.72,0.80,0.81,0.72,0.82,0.75,1.00,0.78,0.78,0.78,0.80,0.76,0.74,0.76
0.80,0.82,0.85,0.82,0.84,0.83,0.80,0.82,0.87,0.81,0.86,0.80,0.78,1.00,0.84,0.83,0.80,0.80,0.81,0.81
0.91,0.87,0.82,0.91,0.90,0.92,0.85,0.92,0.86,0.89,0.88,0.93,0.78,0.84,1.00,0.93,0.91,0.82,0.87,0.90
0.89,0.87,0.83,0.91,0.87,0.90,0.86,0.92,0.83,0.89,0.87,0.91,0.78,0.83,0.93,1.00,0.89,0.83,0.87,0.91
0.91,0.87,0.83,0.93,0.90,0.94,0.89,0.91,0.84,0.86,0.87,0.89,0.80,0.80,0.91,0.89,1.00,0.82,0.87,0.88
0.80,0.83,0.81,0.85,0.82,0.79,0.77,0.85,0.83,0.80,0.87,0.79,0.76,0.80,0.82,0.83,0.82,1.00,0.83,0.81
0.87,0.81,0.86,0.89,0.83,0.87,0.80,0.89,0.81,0.88,0.84,0.87,0.74,0.81,0.87,0.87,0.87,0.83,1.00,0.94
0.87,0.82,0.86,0.88,0.83,0.87,0.83,0.90,0.82,0.90,0.85,0.89,0.76,0.81,0.90,0.91,0.88,0.81,0.94,1.00
