1.00,0.86,0.80,0.85,0.87,0.87,0.86,0.88,0.84,0.86,0.86,0.88,0.78,0.84,0.85,0.89,0.87,0.75,0.86,0.86
0.86,1.00,0.83,0.87,0.87,0.89,0.88,0.87,0.89,0.86,0.89,0.85,0.84,0.83,0.88,0.87,0.88,0.83,0.88,0.89
0.80,0.83,1.00,0.84,0.81,0.83,0.82,0.78,0.81,0.74,0.78,0.80,0.86,0.74,0.77,0.87,0.87,0.83,0.81,0.85
0.85,0.87,0.84,1.00,0.84,0.85,0.83,0.87,0.84,0.84,0.89,0.84,0.80,0.83,0.83,0.90,0.87,0.81,0.83,0.88
0.87,0.87,0.81,0.84,1.00,0.88,0.91,0.90,0.86,0.87,0.85,0.92,0.88,0.83,0.86,0.87,0.86,0.76,0.88,0.89
0.87,0.89,0.83,0.85,0.88,1.00,0.86,0.87,0.86,0.85,0.85,0.86,0.86,0.82,0.89,0.90,0.86,0.85,0.89,0.90
0.86,0.88,0.82,0.83,0.91,0.86,1.00,0.91,0.87,0.88,0.85,0.88,0.88,0.82,0.82,0.90,0.86,0.81,0.90,0.88
0.88,0.87,0.78,0.87,0.90,0.87,0.91,1.00,0.89,0.90,0.90,0.89,0.84,0.88,0.85,0.88,0.84,0.76,0.92,0.90
0.84,0.89,0.81,0.84,0.86,0.86,0.87,0.89,1.00,0.87,0.89,0.87,0.84,0.86,0.90,0.86,0.84,0.81,0.88,0.90
0.86,0.86,0.74,0.84,0.87,0.85,0.88,0.90,0.87,1.00,0.87,0.86,0.79,0.82,0.84,0.87,0.80,0.77,0.88,0.87
0.86,0.89,0.78,0.89,0.85,0.85,0.85,0.90,0.89,0.87,1.00,0.84,0.76,0.85,0.88,0.89,0.86,0.77,0.88,0.88
0.88,0.85,0.80,0.84,0.92,0.86,0.88,0.89,0.87,0.86,0.84,1.00,0.86,0.81,0.86,0.87,0.85,0.79,0.87,0.88
0.78,0.84,0.86,0.80,0.88,0.86,0.88,0.84,0.84,0.79,0.76,0.86,1.00,0.77,0.84,0.85,0.81,0.83,0.84,0.88
0.84,0.83,0.74,0.83,0.83,0.82,0.82,0.88,0.86,0.82,0.85,0.81,0.77,1.00,0.80,0.84,0.81,0.69,0.84,0.85
0.85,0.88,0.77,0.83,0.86,0.89,0.82,0.85,0.90,0.84,0.88,0.86,0.84,0.80,1.00,0.84,0.82,0.80,0.85,0.88
0.89,0.87,0.87,0.90,0.87,0.90,0.90,0.88,0.86,0.87,0.89,0.87,0.85,0.84,0.84,1.00,0.89,0.84,0.89,0.91
0.87,0.88,0.87,0.87,0.86,0.86,0.86,0.84,0.84,0.80,0.86,0.85,0.81,0.81,0.82,0.89,1.00,0.78,0.82,0.87
0.75,0.83,0.83,0.81,0.76,0.85,0.81,0.76,0.81,0.77,0.77,0.79,0.83,0.69,0.80,0.84,0.78,1.00,0.81,0.87
0.86,0.88,0.81,0.83,0.88,0.89,0.90,0.92,0.88,0.88,0.88,0.87,0.84,0.84,0.85,0.89,0.82,0.81,1.00,0.90
0.86,0.89,0.85,0.88,0.89,0.90,0.88,0.90,0.90,0.87,0.88,0.88,0.88,0.85,0.88,0.91,0.87,0.87,0.90,1.00
