1.00,0.80,0.85,0.84,0.82,0.83,0.82,0.85,0.78,0.84,0.87,0.84,0.83,0.85,0.84,0.84,0.83,0.83,0.85,0.83,0.86,0.77,0.83,0.80,0.83,0.83,0.83,0.89,0.83,0.82
0.80,1.00,0.84,0.80,0.84,0.81,0.77,0.87,0.84,0.78,0.85,0.80,0.77,0.77,0.82,0.86,0.84,0.82,0.82,0.83,0.81,0.73,0.81,0.84,0.83,0.81,0.78,0.79,0.85,0.78
0.85,0.84,1.00,0.88,0.86,0.91,0.84,0.87,0.80,0.86,0.88,0.89,0.85,0.89,0.82,0.85,0.85,0.85,0.83,0.82,0.87,0.78,0.82,0.81,0.87,0.86,0.84,0.85,0.90,0.80
0.84,0.80,0.88,1.00,0.84,0.88,0.83,0.83,0.77,0.86,0.88,0.87,0.82,0.84,0.78,0.86,0.85,0.84,0.86,0.84,0.84,0.79,0.82,0.81,0.86,0.83,0.85,0.83,0.86,0.82
0.82,0.84,0.86,0.84,1.00,0.85,0.78,0.83,0.80,0.85,0.87,0.89,0.78,0.83,0.79,0.84,0.83,0.83,0.81,0.82,0.83,0.87,0.82,0.84,0.88,0.90,0.88,0.85,0.85,0.89
0.83,0.81,0.91,0.88,0.85,1.00,0.82,0.82,0.80,0.88,0.88,0.87,0.83,0.84,0.78,0.88,0.85,0.83,0.86,0.82,0.83,0.78,0.85,0.79,0.84,0.86,0.85,0.84,0.88,0.82
0.82,0.77,0.84,0.83,0.78,0.82,1.00,0.78,0.76,0.82,0.83,0.81,0.74,0.77,0.84,0.82,0.81,0.81,0.83,0.79,0.80,0.75,0.75,0.76,0.77,0.80,0.77,0.79,0.80,0.78
0.85,0.87,0.87,0.83,0.83,0.82,0.78,1.00,0.80,0.77,0.83,0.85,0.79,0.82,0.80,0.82,0.82,0.78,0.82,0.84,0.85,0.77,0.76,0.82,0.84,0.82,0.78,0.82,0.84,0.80
0.78,0.84,0.80,0.77,0.80,0.80,0.76,0.80,1.00,0.78,0.80,0.81,0.79,0.76,0.80,0.82,0.85,0.79,0.84,0.85,0.83,0.73,0.79,0.84,0.79,0.78,0.79,0.74,0.81,0.78
0.84,0.78,0.86,0.86,0.85,0.88,0.82,0.77,0.78,1.00,0.89,0.82,0.81,0.85,0.81,0.90,0.88,0.89,0.87,0.81,0.84,0.75,0.87,0.77,0.82,0.84,0.85,0.87,0.85,0.81
0.87,0.85,0.88,0.88,0.87,0.88,0.83,0.83,0.80,0.89,1.00,0.83,0.81,0.86,0.82,0.89,0.88,0.89,0.87,0.84,0.87,0.77,0.86,0.80,0.88,0.84,0.86,0.90,0.89,0.82
0.84,0.80,0.89,0.87,0.89,0.87,0.81,0.85,0.81,0.82,0.83,1.00,0.81,0.83,0.80,0.82,0.85,0.83,0.83,0.84,0.83,0.86,0.80,0.85,0.88,0.91,0.88,0.83,0.84,0.89
0.83,0.77,0.85,0.82,0.78,0.83,0.74,0.79,0.79,0.81,0.81,0.81,1.00,0.85,0.74,0.84,0.87,0.82,0.82,0.79,0.87,0.77,0.80,0.80,0.83,0.81,0.82,0.79,0.87,0.76
0.85,0.77,0.89,0.84,0.83,0.84,0.77,0.82,0.76,0.85,0.86,0.83,0.85,1.00,0.80,0.83,0.87,0.81,0.81,0.81,0.88,0.75,0.84,0.76,0.84,0.85,0.84,0.88,0.87,0.77
0.84,0.82,0.82,0.78,0.79,0.78,0.84,0.80,0.80,0.81,0.82,0.80,0.74,0.80,1.00,0.81,0.83,0.80,0.85,0.78,0.82,0.69,0.77,0.76,0.77,0.78,0.77,0.82,0.78,0.80
0.84,0.86,0.85,0.86,0.84,0.88,0.82,0.82,0.82,0.90,0.89,0.82,0.84,0.83,0.81,1.00,0.89,0.87,0.93,0.84,0.84,0.74,0.86,0.85,0.84,0.83,0.84,0.86,0.88,0.82
0.83,0.84,0.85,0.85,0.83,0.85,0.81,0.82,0.85,0.88,0.88,0.85,0.87,0.87,0.83,0.89,1.00,0.86,0.87,0.82,0.88,0.79,0.85,0.84,0.84,0.85,0.87,0.82,0.89,0.81
0.83,0.82,0.85,0.84,0.83,0.83,0.81,0.78,0.79,0.89,0.89,0.83,0.82,0.81,0.80,0.87,0.86,1.00,0.85,0.80,0.83,0.77,0.84,0.81,0.86,0.85,0.83,0.87,0.89,0.82
0.85,0.82,0.83,0.86,0.81,0.86,0.83,0.82,0.84,0.87,0.87,0.83,0.82,0.81,0.85,0.93,0.87,0.85,1.00,0.87,0.83,0.72,0.84,0.85,0.81,0.80,0.82,0.85,0.85,0.82
0.83,0.83,0.82,0.84,0.82,0.82,0.79,0.84,0.85,0.81,0.84,0.84,0.79,0.81,0.78,0.84,0.82,0.80,0.87,1.00,0.80,0.75,0.84,0.83,0.80,0.81,0.80,0.80,0.82,0.78
0.86,0.81,0.87,0.84,0.83,0.83,0.80,0.85,0.83,0.84,0.87,0.83,0.87,0.88,0.82,0.84,0.88,0.83,0.83,0.80,1.00,0.80,0.78,0.79,0.86,0.83,0.82,0.85,0.86,0.78
0.77,0.73,0.78,0.79,0.87,0.78,0.75,0.77,0.73,0.75,0.77,0.86,0.77,0.75,0.69,0.74,0.79,0.77,0.72,0.75,0.80,1.00,0.72,0.80,0.84,0.85,0.84,0.75,0.78,0.82
0.83,0.81,0.82,0.82,0.82,0.85,0.75,0.76,0.79,0.87,0.86,0.80,0.80,0.84,0.77,0.86,0.85,0.84,0.84,0.84,0.78,0.72,1.00,0.78,0.81,0.84,0.84,0.83,0.85,0.76
0.80,0.84,0.81,0.81,0.84,0.79,0.76,0.82,0.84,0.77,0.80,0.85,0.80,0.76,0.76,0.85,0.84,0.81,0.85,0.83,0.79,0.80,0.78,1.00,0.83,0.84,0.82,0.76,0.82,0.86
0.83,0.83,0.87,0.86,0.88,0.84,0.77,0.84,0.79,0.82,0.88,0.88,0.83,0.84,0.77,0.84,0.84,0.86,0.81,0.80,0.86,0.84,0.81,0.83,1.00,0.87,0.87,0.84,0.88,0.83
0.83,0.81,0.86,0.83,0.90,0.86,0.80,0.82,0.78,0.84,0.84,0.91,0.81,0.85,0.78,0.83,0.85,0.85,0.80,0.81,0.83,0.85,0.84,0.84,0.87,1.00,0.87,0.84,0.85,0.84
0.83,0.78,0.84,0.85,0.88,0.85,0.77,0.78,0.79,0.85,0.86,0.88,0.82,0.84,0.77,0.84,0.87,0.83,0.82,0.80,0.82,0.84,0.84,0.82,0.87,0.87,1.00,0.85,0.84,0.88
0.89,0.79,0.85,0.83,0.85,0.84,0.79,0.82,0.74,0.87,0.90,0.83,0.79,0.88,0.82,0.86,0.82,0.87,0.85,0.80,0.85,0.75,0.83,0.76,0.84,0.84,0.85,1.00,0.84,0.83
0.83,0.85,0.90,0.86,0.85,0.88,0.80,0.84,0.81,0.85,0.89,0.84,0.87,0.87,0.78,0.88,0.89,0.89,0.85,0.82,0.86,0.78,0.85,0.82,0.88,0.85,0.84,0.84,1.00,0.79
0.82,0.78,0.80,0.82,0.89,0.82,0.78,0.80,0.78,0.81,0.82,0.89,0.76,0.77,0.80,0.82,0.81,0.82,0.82,0.78,0.78,0.82,0.76,0.86,0.83,0.84,0.88,0.83,0.79,1.00
