1.00,-0.05,-0.03,1.00,-0.02,-0.03,-0.06,-0.05,-0.00,-0.05,-0.02,-0.00,-0.02,-0.06,-0.03,-0.03,0.02,-0.07,1.00,-0.05,-0.08,-0.03,-0.03,1.00,1.00,-0.03,-0.03,-0.04,-0.05,-0.07
-0.05,1.00,0.81,-0.05,0.73,0.77,0.74,0.76,0.72,0.82,0.73,0.72,0.82,0.74,0.71,0.83,0.81,0.70,-0.05,0.78,0.69,0.78,0.76,-0.05,-0.05,0.70,0.74,0.77,0.76,0.70
-0.03,0.81,1.00,-0.03,0.75,0.75,0.75,0.73,0.65,0.74,0.71,0.73,0.72,0.77,0.64,0.78,0.68,0.72,-0.03,0.74,0.73,0.72,0.76,-0.03,-0.03,0.76,0.80,0.80,0.67,0.69
1.00,-0.05,-0.03,1.00,-0.02,-0.03,-0.06,-0.05,-0.00,-0.05,-0.02,-0.00,-0.02,-0.06,-0.03,-0.03,0.02,-0.07,1.00,-0.05,-0.08,-0.03,-0.03,1.00,1.00,-0.03,-0.03,-0.04,-0.05,-0.07
-0.02,0.73,0.75,-0.02,1.00,0.73,0.67,0.70,0.67,0.71,0.81,0.73,0.73,0.86,0.67,0.84,0.66,0.69,-0.02,0.77,0.67,0.78,0.74,-0.02,-0.02,0.78,0.71,0.74,0.79,0.72
-0.03,0.77,0.75,-0.03,0.73,1.00,0.81,0.78,0.79,0.87,0.76,0.71,0.89,0.78,0.81,0.87,0.80,0.76,-0.03,0.83,0.73,0.80,0.82,-0.03,-0.03,0.83,0.76,0.82,0.80,0.76
-0.06,0.74,0.75,-0.06,0.67,0.81,1.00,0.73,0.72,0.82,0.70,0.72,0.78,0.72,0.65,0.78,0.66,0.74,-0.06,0.74,0.81,0.77,0.79,-0.06,-0.06,0.77,0.79,0.79,0.72,0.69
-0.05,0.76,0.73,-0.05,0.70,0.78,0.73,1.00,0.68,0.78,0.67,0.63,0.79,0.82,0.68,0.80,0.66,0.72,-0.05,0.78,0.75,0.76,0.73,-0.05,-0.05,0.81,0.73,0.82,0.69,0.77
-0.00,0.72,0.65,-0.00,0.67,0.79,0.72,0.68,1.00,0.82,0.71,0.71,0.86,0.72,0.73,0.84,0.73,0.69,-0.00,0.81,0.61,0.73,0.80,-0.00,-0.00,0.72,0.68,0.75,0.75,0.69
-0.05,0.82,0.74,-0.05,0.71,0.87,0.82,0.78,0.82,1.00,0.76,0.72,0.90,0.76,0.73,0.90,0.80,0.71,-0.05,0.80,0.74,0.77,0.79,-0.05,-0.05,0.76,0.76,0.78,0.81,0.75
-0.02,0.73,0.71,-0.02,0.81,0.76,0.70,0.67,0.71,0.76,1.00,0.74,0.75,0.74,0.69,0.79,0.73,0.72,-0.02,0.77,0.70,0.75,0.72,-0.02,-0.02,0.78,0.71,0.74,0.80,0.76
-0.00,0.72,0.73,-0.00,0.73,0.71,0.72,0.63,0.71,0.72,0.74,1.00,0.71,0.64,0.61,0.76,0.69,0.69,-0.00,0.73,0.68,0.71,0.66,-0.00,-0.00,0.73,0.68,0.70,0.75,0.67
-0.02,0.82,0.72,-0.02,0.73,0.89,0.78,0.79,0.86,0.90,0.75,0.71,1.00,0.79,0.78,0.91,0.79,0.76,-0.02,0.85,0.71,0.83,0.85,-0.02,-0.02,0.78,0.72,0.81,0.82,0.78
-0.06,0.74,0.77,-0.06,0.86,0.78,0.72,0.82,0.72,0.76,0.74,0.64,0.79,1.00,0.67,0.85,0.64,0.72,-0.06,0.79,0.73,0.76,0.77,-0.06,-0.06,0.80,0.74,0.81,0.76,0.73
-0.03,0.71,0.64,-0.03,0.67,0.81,0.65,0.68,0.73,0.73,0.69,0.61,0.78,0.67,1.00,0.75,0.72,0.71,-0.03,0.78,0.65,0.75,0.72,-0.03,-0.03,0.74,0.65,0.72,0.78,0.74
-0.03,0.83,0.78,-0.03,0.84,0.87,0.78,0.80,0.84,0.90,0.79,0.76,0.91,0.85,0.75,1.00,0.81,0.75,-0.03,0.86,0.72,0.83,0.82,-0.03,-0.03,0.83,0.80,0.81,0.86,0.76
0.02,0.81,0.68,0.02,0.66,0.80,0.66,0.66,0.73,0.80,0.73,0.69,0.79,0.64,0.72,0.81,1.00,0.67,0.02,0.78,0.59,0.72,0.71,0.02,0.02,0.68,0.65,0.71,0.79,0.67
-0.07,0.70,0.72,-0.07,0.69,0.76,0.74,0.72,0.69,0.71,0.72,0.69,0.76,0.72,0.71,0.75,0.67,1.00,-0.07,0.81,0.78,0.77,0.72,-0.07,-0.07,0.82,0.70,0.81,0.73,0.80
1.00,-0.05,-0.03,1.00,-0.02,-0.03,-0.06,-0.05,-0.00,-0.05,-0.02,-0.00,-0.02,-0.06,-0.03,-0.03,0.02,-0.07,1.00,-0.05,-0.08,-0.03,-0.03,1.00,1.00,-0.03,-0.03,-0.04,-0.05,-0.07
-0.05,0.78,0.74,-0.05,0.77,0.83,0.74,0.78,0.81,0.80,0.77,0.73,0.85,0.79,0.78,0.86,0.78,0.81,-0.05,1.00,0.74,0.84,0.80,-0.05,-0.05,0.86,0.73,0.85,0.86,0.80
-0.08,0.69,0.73,-0.08,0.67,0.73,0.81,0.75,0.61,0.74,0.70,0.68,0.71,0.73,0.65,0.72,0.59,0.78,-0.08,0.74,1.00,0.72,0.68,-0.08,-0.08,0.77,0.75,0.79,0.68,0.72
-0.03,0.78,0.72,-0.03,0.78,0.80,0.77,0.76,0.73,0.77,0.75,0.71,0.83,0.76,0.75,0.83,0.72,0.77,-0.03,0.84,0.72,1.00,0.78,-0.03,-0.03,0.81,0.74,0.80,0.77,0.78
