1.00,0.89,0.85,0.88,0.81,0.88,0.87,0.83,0.79,0.86,0.81,0.82,0.88,0.73,0.81,0.88,0.85,0.80,0.86,0.83,0.87,0.88,0.87,0.82,0.87,0.89,0.77,0.88,0.85,0.89
0.89,1.00,0.86,0.91,0.85,0.89,0.92,0.86,0.79,0.88,0.87,0.90,0.88,0.78,0.88,0.90,0.85,0.85,0.89,0.89,0.89,0.89,0.87,0.85,0.86,0.89,0.83,0.89,0.92,0.90
0.85,0.86,1.00,0.86,0.79,0.83,0.87,0.81,0.78,0.78,0.80,0.86,0.84,0.70,0.79,0.86,0.85,0.85,0.86,0.83,0.82,0.88,0.85,0.80,0.86,0.87,0.77,0.85,0.85,0.87
0.88,0.91,0.86,1.00,0.83,0.88,0.91,0.87,0.78,0.88,0.88,0.90,0.89,0.78,0.86,0.90,0.83,0.83,0.90,0.90,0.88,0.89,0.87,0.85,0.90,0.90,0.83,0.90,0.88,0.90
0.81,0.85,0.79,0.83,1.00,0.86,0.84,0.80,0.73,0.80,0.83,0.84,0.80,0.76,0.85,0.84,0.79,0.80,0.85,0.83,0.85,0.79,0.81,0.82,0.83,0.84,0.82,0.80,0.86,0.79
0.88,0.89,0.83,0.88,0.86,1.00,0.87,0.87,0.77,0.86,0.90,0.86,0.85,0.78,0.86,0.88,0.82,0.82,0.87,0.85,0.88,0.85,0.86,0.86,0.86,0.88,0.81,0.85,0.90,0.87
0.87,0.92,0.87,0.91,0.84,0.87,1.00,0.85,0.80,0.90,0.88,0.91,0.90,0.76,0.87,0.89,0.86,0.87,0.92,0.87,0.87,0.90,0.89,0.87,0.88,0.90,0.83,0.90,0.89,0.89
0.83,0.86,0.81,0.87,0.80,0.87,0.85,1.00,0.81,0.80,0.84,0.85,0.86,0.73,0.81,0.87,0.82,0.80,0.86,0.84,0.82,0.87,0.88,0.85,0.85,0.85,0.77,0.87,0.85,0.87
0.79,0.79,0.78,0.78,0.73,0.77,0.80,0.81,1.00,0.73,0.73,0.78,0.84,0.62,0.71,0.83,0.80,0.78,0.83,0.76,0.76,0.80,0.84,0.80,0.82,0.79,0.76,0.77,0.76,0.84
0.86,0.88,0.78,0.88,0.80,0.86,0.90,0.80,0.73,1.00,0.87,0.85,0.84,0.77,0.83,0.86,0.78,0.76,0.85,0.83,0.84,0.82,0.80,0.84,0.83,0.84,0.81,0.84,0.86,0.84
0.81,0.87,0.80,0.88,0.83,0.90,0.88,0.84,0.73,0.87,1.00,0.88,0.81,0.78,0.85,0.84,0.77,0.78,0.85,0.87,0.87,0.82,0.82,0.83,0.82,0.83,0.86,0.85,0.89,0.84
0.82,0.90,0.86,0.90,0.84,0.86,0.91,0.85,0.78,0.85,0.88,1.00,0.85,0.79,0.88,0.86,0.81,0.86,0.89,0.92,0.86,0.88,0.84,0.86,0.86,0.91,0.84,0.89,0.88,0.87
0.88,0.88,0.84,0.89,0.80,0.85,0.90,0.86,0.84,0.84,0.81,0.85,1.00,0.74,0.81,0.88,0.85,0.83,0.90,0.83,0.83,0.91,0.88,0.88,0.88,0.91,0.78,0.87,0.85,0.90
0.73,0.78,0.70,0.78,0.76,0.78,0.76,0.73,0.62,0.77,0.78,0.79,0.74,1.00,0.87,0.76,0.72,0.77,0.77,0.82,0.79,0.77,0.71,0.74,0.77,0.81,0.72,0.73,0.82,0.76
