1.00,0.02,0.76,0.61,0.75,0.79,0.68,0.55,0.73,0.73,0.74,0.73,0.68,0.02,0.02,0.72,0.02,0.02,0.02,0.02,0.71,0.71,0.66,0.02,0.02,0.02,0.02,0.74,0.73,0.02,0.78,0.75,0.79,0.75,0.74,0.02,0.02,0.69,0.74,0.82,0.70,0.02,0.78,0.02,0.71,0.02,0.77,0.81,0.02,0.62
0.02,1.00,-0.03,0.03,-0.01,-0.02,0.02,0.05,0.02,-0.06,-0.00,0.01,-0.04,1.00,1.00,-0.04,1.00,1.00,1.00,1.00,-0.01,0.02,-0.05,1.00,1.00,1.00,1.00,-0.04,-0.02,1.00,-0.00,-0.01,-0.07,-0.05,-0.02,1.00,1.00,0.02,-0.00,-0.00,-0.00,1.00,-0.02,1.00,-0.06,1.00,-0.06,-0.02,1.00,-0.01
0.76,-0.03,1.00,0.65,0.82,0.86,0.60,0.47,0.69,0.75,0.71,0.76,0.78,-0.03,-0.03,0.85,-0.03,-0.03,-0.03,-0.03,0.88,0.66,0.78,-0.03,-0.03,-0.03,-0.03,0.88,0.84,-0.03,0.87,0.75,0.82,0.83,0.86,-0.03,-0.03,0.73,0.76,0.84,0.64,-0.03,0.85,-0.03,0.84,-0.03,0.81,0.88,-0.03,0.60
0.61,0.03,0.65,1.00,0.61,0.58,0.76,0.69,0.69,0.46,0.76,0.54,0.50,0.03,0.03,0.61,0.03,0.03,0.03,0.03,0.69,0.48,0.55,0.03,0.03,0.03,0.03,0.65,0.65,0.03,0.60,0.72,0.71,0.57,0.76,0.03,0.03,0.75,0.71,0.71,0.68,0.03,0.72,0.03,0.66,0.03,0.62,0.66,0.03,0.68
0.75,-0.01,0.82,0.61,1.00,0.84,0.60,0.58,0.72,0.78,0.67,0.73,0.71,-0.01,-0.01,0.82,-0.01,-0.01,-0.01,-0.01,0.77,0.77,0.72,-0.01,-0.01,-0.01,-0.01,0.77,0.83,-0.01,0.77,0.70,0.80,0.79,0.74,-0.01,-0.01,0.68,0.76,0.85,0.68,-0.01,0.78,-0.01,0.73,-0.01,0.76,0.80,-0.01,0.62
0.79,-0.02,0.86,0.58,0.84,1.00,0.57,0.57,0.71,0.82,0.69,0.80,0.78,-0.02,-0.02,0.83,-0.02,-0.02,-0.02,-0.02,0.80,0.72,0.80,-0.02,-0.02,-0.02,-0.02,0.83,0.80,-0.02,0.87,0.72,0.81,0.83,0.74,-0.02,-0.02,0.70,0.76,0.84,0.69,-0.02,0.79,-0.02,0.74,-0.02,0.81,0.87,-0.02,0.57
0.68,0.02,0.60,0.76,0.60,0.57,1.00,0.66,0.75,0.49,0.70,0.56,0.42,0.02,0.02,0.59,0.02,0.02,0.02,0.02,0.64,0.55,0.45,0.02,0.02,0.02,0.02,0.60,0.70,0.02,0.57,0.85,0.69,0.52,0.77,0.02,0.02,0.74,0.82,0.75,0.67,0.02,0.76,0.02,0.65,0.02,0.70,0.64,0.02,0.70
0.55,0.05,0.47,0.69,0.58,0.57,0.66,1.00,0.73,0.47,0.67,0.60,0.38,0.05,0.05,0.56,0.05,0.05,0.05,0.05,0.51,0.52,0.43,0.05,0.05,0.05,0.05,0.55,0.56,0.05,0.50,0.67,0.60,0.52,0.57,0.05,0.05,0.67,0.74,0.66,0.69,0.05,0.58,0.05,0.51,0.05,0.57,0.57,0.05,0.65
0.73,0.02,0.69,0.69,0.72,0.71,0.75,0.73,1.00,0.67,0.72,0.71,0.58,0.02,0.02,0.72,0.02,0.02,0.02,0.02,0.69,0.73,0.61,0.02,0.02,0.02,0.02,0.73,0.77,0.02,0.68,0.80,0.74,0.68,0.70,0.02,0.02,0.81,0.84,0.83,0.76,0.02,0.75,0.02,0.67,0.02,0.72,0.73,0.02,0.73
0.73,-0.06,0.75,0.46,0.78,0.82,0.49,0.47,0.67,1.00,0.61,0.71,0.74,-0.06,-0.06,0.79,-0.06,-0.06,-0.06,-0.06,0.69,0.76,0.76,-0.06,-0.06,-0.06,-0.06,0.74,0.68,-0.06,0.79,0.64,0.77,0.77,0.60,-0.06,-0.06,0.63,0.64,0.77,0.66,-0.06,0.70,-0.06,0.64,-0.06,0.78,0.82,-0.06,0.50
0.74,-0.00,0.71,0.76,0.67,0.69,0.70,0.67,0.72,0.61,1.00,0.66,0.60,-0.00,-0.00,0.67,-0.00,-0.00,-0.00,-0.00,0.71,0.61,0.64,-0.00,-0.00,-0.00,-0.00,0.78,0.71,-0.00,0.67,0.73,0.76,0.68,0.76,-0.00,-0.00,0.76,0.77,0.78,0.74,-0.00,0.75,-0.00,0.72,-0.00,0.71,0.76,-0.00,0.68
0.73,0.01,0.76,0.54,0.73,0.80,0.56,0.60,0.71,0.71,0.66,1.00,0.69,0.01,0.01,0.80,0.01,0.01,0.01,0.01,0.78,0.70,0.71,0.01,0.01,0.01,0.01,0.73,0.70,0.01,0.79,0.68,0.73,0.81,0.71,0.01,0.01,0.66,0.75,0.83,0.72,0.01,0.73,0.01,0.76,0.01,0.77,0.81,0.01,0.59
0.68,-0.04,0.78,0.50,0.71,0.78,0.42,0.38,0.58,0.74,0.60,0.69,1.00,-0.04,-0.04,0.78,-0.04,-0.04,-0.04,-0.04,0.79,0.67,0.85,-0.04,-0.04,-0.04,-0.04,0.72,0.60,-0.04,0.79,0.57,0.77,0.78,0.62,-0.04,-0.04,0.55,0.57,0.70,0.59,-0.04,0.64,-0.04,0.75,-0.04,0.72,0.77,-0.04,0.40
0.02,1.00,-0.03,0.03,-0.01,-0.02,0.02,0.05,0.02,-0.06,-0.00,0.01,-0.04,1.00,1.00,-0.04,1.00,1.00,1.00,1.00,-0.01,0.02,-0.05,1.00,1.00,1.00,1.00,-0.04,-0.02,1.00,-0.00,-0.01,-0.07,-0.05,-0.02,1.00,1.00,0.02,-0.00,-0.00,-0.00,1.00,-0.02,1.00,-0.06,1.00,-0.06,-0.02,1.00,-0.01
