1.00,0.42,0.69,0.52,0.64,0.72,0.53,0.54,0.54,0.56,0.55,0.57,0.56,0.01,0.71,0.58,0.61,0.01,0.60,0.45,0.59,0.46,0.58,0.48,0.71,0.01,0.63,0.66,0.48,0.55,0.01,0.55,0.55,0.56,0.68,0.64,0.59,0.68,0.65,0.61,0.52,0.68,0.61,0.67,0.60,0.49,0.67,0.58,0.59,0.62
0.42,1.00,0.38,0.26,0.44,0.32,0.17,0.29,0.27,0.33,0.48,0.38,0.41,0.09,0.34,0.35,0.36,0.09,0.47,0.31,0.42,0.28,0.47,0.24,0.39,0.09,0.40,0.30,0.29,0.28,0.09,0.34,0.36,0.26,0.44,0.35,0.40,0.46,0.34,0.48,0.27,0.49,0.23,0.42,0.41,0.26,0.41,0.47,0.41,0.37
0.69,0.38,1.00,0.54,0.79,0.80,0.64,0.56,0.60,0.73,0.64,0.72,0.73,-0.02,0.63,0.65,0.76,-0.02,0.75,0.71,0.65,0.51,0.71,0.68,0.63,-0.02,0.74,0.72,0.67,0.75,-0.02,0.61,0.73,0.66,0.63,0.71,0.67,0.73,0.76,0.76,0.42,0.70,0.60,0.71,0.69,0.60,0.68,0.54,0.73,0.70
0.52,0.26,0.54,1.00,0.61,0.66,0.73,0.65,0.61,0.64,0.50,0.65,0.57,-0.00,0.53,0.67,0.55,-0.00,0.58,0.53,0.63,0.77,0.49,0.60,0.52,-0.00,0.62,0.61,0.60,0.54,-0.00,0.56,0.62,0.62,0.66,0.50,0.55,0.67,0.49,0.64,0.64,0.67,0.39,0.61,0.58,0.66,0.68,0.43,0.66,0.67
0.64,0.44,0.79,0.61,1.00,0.80,0.60,0.66,0.68,0.78,0.64,0.80,0.83,0.01,0.66,0.73,0.84,0.01,0.83,0.73,0.73,0.55,0.78,0.70,0.66,0.01,0.81,0.71,0.75,0.77,0.01,0.71,0.74,0.73,0.71,0.73,0.75,0.81,0.66,0.74,0.50,0.78,0.53,0.83,0.68,0.72,0.81,0.47,0.79,0.77
0.72,0.32,0.80,0.66,0.80,1.00,0.75,0.72,0.73,0.79,0.64,0.78,0.73,-0.00,0.62,0.83,0.72,-0.00,0.77,0.69,0.70,0.63,0.76,0.74,0.70,-0.00,0.77,0.81,0.77,0.79,-0.00,0.74,0.80,0.84,0.70,0.67,0.66,0.79,0.71,0.73,0.63,0.72,0.61,0.76,0.70,0.75,0.78,0.55,0.80,0.81
0.53,0.17,0.64,0.73,0.60,0.75,1.00,0.59,0.66,0.67,0.53,0.71,0.60,-0.03,0.52,0.75,0.64,-0.03,0.63,0.61,0.63,0.74,0.63,0.71,0.63,-0.03,0.68,0.69,0.65,0.72,-0.03,0.70,0.78,0.69,0.60,0.64,0.54,0.64,0.71,0.66,0.55,0.60,0.59,0.64,0.63,0.70,0.67,0.44,0.68,0.72
0.54,0.29,0.56,0.65,0.66,0.72,0.59,1.00,0.67,0.64,0.56,0.70,0.62,-0.06,0.58,0.74,0.57,-0.06,0.67,0.53,0.69,0.68,0.62,0.67,0.61,-0.06,0.78,0.71,0.67,0.60,-0.06,0.66,0.66,0.67,0.66,0.59,0.59,0.70,0.52,0.65,0.73,0.65,0.42,0.66,0.58,0.75,0.68,0.49,0.78,0.72
0.54,0.27,0.60,0.61,0.68,0.73,0.66,0.67,1.00,0.63,0.50,0.69,0.63,-0.03,0.53,0.74,0.59,-0.03,0.60,0.54,0.63,0.66,0.58,0.77,0.58,-0.03,0.67,0.70,0.68,0.71,-0.03,0.74,0.71,0.73,0.67,0.59,0.58,0.71,0.59,0.64,0.71,0.62,0.46,0.69,0.58,0.73,0.70,0.42,0.72,0.78
0.56,0.33,0.73,0.64,0.78,0.79,0.67,0.64,0.63,1.00,0.68,0.85,0.81,-0.04,0.68,0.75,0.80,-0.04,0.84,0.77,0.68,0.56,0.68,0.73,0.61,-0.04,0.79,0.74,0.72,0.76,-0.04,0.68,0.75,0.76,0.78,0.68,0.75,0.71,0.70,0.68,0.52,0.72,0.50,0.78,0.64,0.74,0.79,0.40,0.82,0.81
