1.00,0.82,0.83,0.81,0.86,0.84,0.73,0.84,0.85,0.84,0.75,0.80,0.83,0.84,0.78,0.82,0.84,0.88,0.77,0.83,0.74,0.78,0.86,0.78,0.85,0.84,0.86,0.83,0.72,0.87
0.82,1.00,0.79,0.87,0.86,0.88,0.72,0.80,0.81,0.81,0.81,0.82,0.87,0.89,0.76,0.80,0.80,0.79,0.78,0.86,0.77,0.81,0.80,0.81,0.84,0.85,0.84,0.82,0.74,0.80
0.83,0.79,1.00,0.79,0.79,0.81,0.74,0.82,0.85,0.86,0.76,0.86,0.84,0.83,0.82,0.85,0.84,0.76,0.74,0.83,0.78,0.83,0.87,0.78,0.85,0.80,0.82,0.82,0.69,0.84
0.81,0.87,0.79,1.00,0.89,0.87,0.76,0.75,0.82,0.83,0.79,0.79,0.87,0.85,0.81,0.81,0.81,0.74,0.77,0.86,0.81,0.83,0.83,0.84,0.85,0.79,0.80,0.85,0.70,0.82
0.86,0.86,0.79,0.89,1.00,0.83,0.75,0.84,0.87,0.84,0.78,0.76,0.87,0.87,0.79,0.84,0.84,0.82,0.85,0.87,0.78,0.79,0.85,0.85,0.84,0.84,0.81,0.89,0.78,0.86
0.84,0.88,0.81,0.87,0.83,1.00,0.73,0.80,0.86,0.84,0.78,0.85,0.86,0.86,0.83,0.85,0.88,0.76,0.74,0.84,0.76,0.86,0.82,0.77,0.85,0.80,0.85,0.81,0.70,0.83
0.73,0.72,0.74,0.76,0.75,0.73,1.00,0.76,0.74,0.72,0.70,0.72,0.78,0.73,0.73,0.71,0.76,0.67,0.75,0.78,0.71,0.75,0.78,0.72,0.79,0.75,0.75,0.80,0.69,0.72
0.84,0.80,0.82,0.75,0.84,0.80,0.76,1.00,0.88,0.83,0.77,0.80,0.85,0.80,0.77,0.83,0.83,0.82,0.84,0.82,0.77,0.81,0.85,0.81,0.86,0.85,0.85,0.85,0.76,0.85
0.85,0.81,0.85,0.82,0.87,0.86,0.74,0.88,1.00,0.85,0.81,0.85,0.87,0.83,0.86,0.88,0.89,0.82,0.86,0.85,0.75,0.88,0.87,0.83,0.88,0.85,0.85,0.87,0.79,0.86
0.84,0.81,0.86,0.83,0.84,0.84,0.72,0.83,0.85,1.00,0.78,0.85,0.84,0.83,0.81,0.87,0.84,0.80,0.76,0.90,0.87,0.84,0.86,0.89,0.87,0.82,0.85,0.86,0.69,0.88
0.75,0.81,0.76,0.79,0.78,0.78,0.70,0.77,0.81,0.78,1.00,0.77,0.82,0.77,0.78,0.77,0.75,0.77,0.79,0.79,0.78,0.82,0.79,0.77,0.79,0.83,0.75,0.79,0.72,0.79
0.80,0.82,0.86,0.79,0.76,0.85,0.72,0.80,0.85,0.85,0.77,1.00,0.85,0.82,0.85,0.83,0.83,0.77,0.72,0.82,0.82,0.88,0.85,0.79,0.85,0.78,0.86,0.79,0.67,0.82
0.83,0.87,0.84,0.87,0.87,0.86,0.78,0.85,0.87,0.84,0.82,0.85,1.00,0.88,0.83,0.84,0.86,0.81,0.83,0.90,0.85,0.88,0.88,0.85,0.85,0.83,0.83,0.86,0.74,0.86
0.84,0.89,0.83,0.85,0.87,0.86,0.73,0.80,0.83,0.83,0.77,0.82,0.88,1.00,0.82,0.85,0.83,0.75,0.78,0.86,0.81,0.82,0.84,0.80,0.83,0.83,0.81,0.83,0.71,0.83
0.78,0.76,0.82,0.81,0.79,0.83,0.73,0.77,0.86,0.81,0.78,0.85,0.83,0.82,1.00,0.86,0.85,0.74,0.78,0.82,0.79,0.87,0.83,0.78,0.83,0.80,0.79,0.81,0.73,0.81
0.82,0.80,0.85,0.81,0.84,0.85,0.71,0.83,0.88,0.87,0.77,0.83,0.84,0.85,0.86,1.00,0.89,0.79,0.80,0.85,0.76,0.84,0.85,0.79,0.87,0.84,0.82,0.84,0.74,0.87
0.84,0.80,0.84,0.81,0.84,0.88,0.76,0.83,0.89,0.84,0.75,0.83,0.86,0.83,0.85,0.89,1.00,0.80,0.79,0.85,0.77,0.85,0.87,0.78,0.87,0.81,0.86,0.85,0.72,0.84
0.88,0.79,0.76,0.74,0.82,0.76,0.67,0.82,0.82,0.80,0.77,0.77,0.81,0.75,0.74,0.79,0.80,1.00,0.80,0.82,0.72,0.75,0.83,0.79,0.80,0.86,0.82,0.81,0.74,0.83
0.77,0.78,0.74,0.77,0.85,0.74,0.75,0.84,0.86,0.76,0.79,0.72,0.83,0.78,0.78,0.80,0.79,0.80,1.00,0.81,0.70,0.78,0.82,0.82,0.83,0.84,0.77,0.85,0.86,0.79
0.83,0.86,0.83,0.86,0.87,0.84,0.78,0.82,0.85,0.90,0.79,0.82,0.90,0.86,0.82,0.85,0.85,0.82,0.81,1.00,0.87,0.83,0.87,0.87,0.86,0.86,0.83,0.89,0.75,0.84
0.74,0.77,0.78,0.81,0.78,0.76,0.71,0.77,0.75,0.87,0.78,0.82,0.85,0.81,0.79,0.76,0.77,0.72,0.70,0.87,1.00,0.82,0.83,0.85,0.77,0.77,0.76,0.83,0.62,0.80
0.78,0.81,0.83,0.83,0.79,0.86,0.75,0.81,0.88,0.84,0.82,0.88,0.88,0.82,0.87,0.84,0.85,0.75,0.78,0.83,0.82,1.00,0.86,0.83,0.85,0.79,0.83,0.81,0.71,0.82
0.86,0.80,0.87,0.83,0.85,0.82,0.78,0.85,0.87,0.86,0.79,0.85,0.88,0.84,0.83,0.85,0.87,0.83,0.82,0.87,0.83,0.86,1.00,0.83,0.88,0.84,0.85,0.89,0.72,0.86
0.78,0.81,0.78,0.84,0.85,0.77,0.72,0.81,0.83,0.89,0.77,0.79,0.85,0.80,0.78,0.79,0.78,0.79,0.82,0.87,0.85,0.83,0.83,1.00,0.82,0.84,0.81,0.88,0.75,0.80
0.85,0.84,0.85,0.85,0.84,0.85,0.79,0.86,0.88,0.87,0.79,0.85,0.85,0.83,0.83,0.87,0.87,0.80,0.83,0.86,0.77,0.85,0.88,0.82,1.00,0.85,0.88,0.86,0.74,0.85
0.84,0.85,0.80,0.79,0.84,0.80,0.75,0.85,0.85,0.82,0.83,0.78,0.83,0.83,0.80,0.84,0.81,0.86,0.84,0.86,0.77,0.79,0.84,0.84,0.85,1.00,0.84,0.84,0.79,0.81
0.86,0.84,0.82,0.80,0.81,0.85,0.75,0.85,0.85,0.85,0.75,0.86,0.83,0.81,0.79,0.82,0.86,0.82,0.77,0.83,0.76,0.83,0.85,0.81,0.88,0.84,1.00,0.84,0.73,0.86
0.83,0.82,0.82,0.85,0.89,0.81,0.80,0.85,0.87,0.86,0.79,0.79,0.86,0.83,0.81,0.84,0.85,0.81,0.85,0.89,0.83,0.81,0.89,0.88,0.86,0.84,0.84,1.00,0.79,0.84
