1.00,0.65,0.78,0.79,0.80,0.71,0.68,0.81,0.63,0.80,0.63,0.72,0.72,0.73,0.61,0.72,0.70,0.73,0.74,0.70,0.75,0.70,0.70,0.74,0.80,0.10,0.70,0.71,0.46,0.60,0.52,0.71,0.68,0.56,0.63,0.66,0.75,0.70,0.10,0.63,0.78,0.60,0.10,0.62,0.76,0.68,0.69,0.60,0.76,0.64
0.65,1.00,0.68,0.64,0.77,0.65,0.70,0.72,0.73,0.79,0.75,0.86,0.77,0.78,0.77,0.67,0.82,0.79,0.83,0.72,0.79,0.68,0.72,0.78,0.76,0.12,0.81,0.75,0.62,0.63,0.72,0.77,0.77,0.76,0.65,0.83,0.81,0.78,0.12,0.62,0.81,0.75,0.12,0.74,0.83,0.74,0.76,0.78,0.69,0.72
0.78,0.68,1.00,0.82,0.84,0.69,0.77,0.85,0.71,0.80,0.61,0.76,0.68,0.77,0.66,0.74,0.68,0.80,0.78,0.78,0.75,0.73,0.68,0.71,0.83,0.07,0.69,0.81,0.42,0.69,0.48,0.79,0.68,0.60,0.79,0.67,0.71,0.71,0.07,0.62,0.77,0.72,0.07,0.69,0.74,0.70,0.68,0.66,0.77,0.64
0.79,0.64,0.82,1.00,0.81,0.73,0.72,0.86,0.66,0.79,0.56,0.69,0.62,0.75,0.61,0.75,0.63,0.77,0.72,0.73,0.72,0.69,0.57,0.63,0.80,0.04,0.68,0.70,0.39,0.57,0.40,0.68,0.62,0.50,0.72,0.57,0.67,0.64,0.04,0.68,0.73,0.58,0.04,0.56,0.71,0.73,0.68,0.60,0.73,0.59
0.80,0.77,0.84,0.81,1.00,0.75,0.76,0.89,0.73,0.88,0.70,0.84,0.77,0.83,0.67,0.75,0.81,0.83,0.88,0.76,0.87,0.79,0.65,0.71,0.81,0.04,0.78,0.84,0.53,0.63,0.63,0.82,0.73,0.63,0.71,0.79,0.83,0.76,0.04,0.76,0.84,0.69,0.04,0.74,0.79,0.80,0.74,0.75,0.74,0.67
0.71,0.65,0.69,0.73,0.75,1.00,0.60,0.76,0.67,0.78,0.54,0.71,0.67,0.73,0.54,0.69,0.70,0.73,0.75,0.60,0.74,0.66,0.58,0.61,0.71,0.08,0.70,0.65,0.52,0.45,0.58,0.68,0.67,0.52,0.58,0.62,0.74,0.66,0.08,0.64,0.73,0.53,0.08,0.65,0.70,0.75,0.72,0.62,0.63,0.62
0.68,0.70,0.77,0.72,0.76,0.60,1.00,0.75,0.71,0.73,0.64,0.76,0.65,0.79,0.83,0.68,0.71,0.76,0.76,0.74,0.71,0.66,0.60,0.68,0.80,0.07,0.72,0.72,0.50,0.59,0.54,0.74,0.69,0.62,0.69,0.69,0.69,0.68,0.07,0.63,0.75,0.70,0.07,0.68,0.74,0.68,0.72,0.81,0.70,0.75
0.81,0.72,0.85,0.86,0.89,0.76,0.75,1.00,0.71,0.87,0.65,0.78,0.71,0.82,0.65,0.74,0.75,0.81,0.82,0.77,0.82,0.74,0.63,0.72,0.83,0.05,0.75,0.78,0.49,0.62,0.55,0.78,0.70,0.59,0.75,0.70,0.76,0.77,0.05,0.73,0.82,0.66,0.05,0.66,0.77,0.79,0.71,0.70,0.78,0.62
0.63,0.73,0.71,0.66,0.73,0.67,0.71,0.71,1.00,0.72,0.68,0.78,0.74,0.80,0.73,0.74,0.77,0.84,0.77,0.74,0.74,0.60,0.74,0.73,0.74,0.06,0.73,0.79,0.44,0.66,0.63,0.82,0.76,0.73,0.74,0.73,0.72,0.74,0.06,0.70,0.78,0.79,0.06,0.74,0.73,0.73,0.80,0.71,0.70,0.73
0.80,0.79,0.80,0.79,0.88,0.78,0.73,0.87,0.72,1.00,0.71,0.82,0.78,0.83,0.66,0.70,0.80,0.82,0.85,0.77,0.84,0.80,0.70,0.77,0.84,0.11,0.80,0.80,0.53,0.58,0.70,0.80,0.71,0.65,0.71,0.79,0.84,0.79,0.11,0.68,0.86,0.67,0.11,0.72,0.84,0.81,0.71,0.78,0.71,0.69
