1.00,0.72,0.73,0.78,0.78,0.82,0.00,0.79,0.88,0.71,0.82,0.80,0.83,0.86,0.79,0.79,0.86,0.87,0.52,0.68,0.50,0.75,0.76,0.64,0.74,0.63,0.79,0.74,0.77,0.50,0.70,0.84,0.78,0.79,0.00,0.69,0.75,0.82,0.80,0.74,0.84,0.82,0.83,0.82,0.87,0.67,0.76,0.66,0.77,0.63
0.72,1.00,0.74,0.76,0.74,0.83,0.01,0.71,0.70,0.76,0.73,0.69,0.75,0.75,0.69,0.70,0.76,0.75,0.41,0.68,0.44,0.71,0.76,0.68,0.67,0.58,0.76,0.83,0.77,0.62,0.74,0.71,0.66,0.78,0.01,0.67,0.80,0.86,0.72,0.86,0.72,0.69,0.67,0.81,0.69,0.76,0.79,0.71,0.76,0.52
0.73,0.74,1.00,0.74,0.77,0.76,0.00,0.74,0.68,0.82,0.72,0.80,0.82,0.75,0.76,0.67,0.76,0.77,0.40,0.67,0.42,0.72,0.70,0.54,0.75,0.59,0.77,0.71,0.75,0.48,0.69,0.78,0.64,0.76,0.00,0.65,0.72,0.81,0.66,0.73,0.77,0.75,0.76,0.71,0.72,0.75,0.69,0.78,0.77,0.52
0.78,0.76,0.74,1.00,0.82,0.81,0.04,0.77,0.74,0.75,0.78,0.76,0.84,0.80,0.73,0.75,0.77,0.77,0.46,0.66,0.48,0.68,0.73,0.67,0.75,0.69,0.76,0.69,0.70,0.59,0.68,0.77,0.79,0.75,0.04,0.67,0.73,0.78,0.74,0.75,0.81,0.72,0.73,0.79,0.75,0.71,0.81,0.72,0.78,0.56
0.78,0.74,0.77,0.82,1.00,0.79,0.05,0.71,0.72,0.70,0.76,0.84,0.84,0.80,0.75,0.70,0.79,0.72,0.50,0.66,0.44,0.68,0.76,0.68,0.70,0.70,0.79,0.66,0.65,0.64,0.75,0.75,0.69,0.78,0.05,0.70,0.70,0.78,0.74,0.74,0.83,0.76,0.77,0.80,0.72,0.67,0.74,0.73,0.77,0.62
0.82,0.83,0.76,0.81,0.79,1.00,-0.02,0.80,0.78,0.73,0.83,0.78,0.83,0.83,0.76,0.79,0.81,0.84,0.48,0.68,0.50,0.69,0.80,0.72,0.76,0.62,0.80,0.73,0.73,0.68,0.78,0.80,0.74,0.83,-0.02,0.68,0.82,0.80,0.76,0.84,0.81,0.75,0.77,0.87,0.78,0.73,0.79,0.68,0.76,0.57
0.00,0.01,0.00,0.04,0.05,-0.02,1.00,-0.03,0.01,-0.00,0.01,-0.02,0.03,0.04,0.01,0.03,-0.00,-0.02,0.06,-0.05,0.03,0.04,0.02,0.02,-0.00,0.06,0.02,0.01,0.01,-0.03,-0.01,0.01,0.02,0.01,1.00,-0.04,-0.03,0.01,0.01,-0.02,0.02,-0.04,-0.04,-0.01,-0.02,-0.04,0.02,0.06,0.03,0.06
0.79,0.71,0.74,0.77,0.71,0.80,-0.03,1.00,0.82,0.76,0.82,0.70,0.76,0.84,0.71,0.81,0.80,0.84,0.63,0.72,0.40,0.74,0.76,0.58,0.78,0.48,0.77,0.77,0.76,0.53,0.70,0.76,0.85,0.82,-0.03,0.65,0.76,0.74,0.70,0.75,0.75,0.74,0.76,0.79,0.79,0.65,0.84,0.60,0.70,0.50
0.88,0.70,0.68,0.74,0.72,0.78,0.01,0.82,1.00,0.68,0.87,0.70,0.77,0.89,0.73,0.81,0.82,0.87,0.54,0.70,0.41,0.71,0.72,0.61,0.73,0.52,0.79,0.70,0.84,0.44,0.63,0.82,0.86,0.75,0.01,0.63,0.72,0.76,0.82,0.70,0.75,0.76,0.79,0.81,0.85,0.62,0.77,0.63,0.69,0.59
0.71,0.76,0.82,0.75,0.70,0.73,-0.00,0.76,0.68,1.00,0.74,0.65,0.80,0.75,0.69,0.68,0.73,0.83,0.44,0.64,0.41,0.73,0.71,0.55,0.71,0.61,0.76,0.74,0.78,0.47,0.62,0.70,0.74,0.75,-0.00,0.63,0.72,0.80,0.62,0.72,0.71,0.73,0.70,0.71,0.73,0.77,0.75,0.75,0.80,0.46
