1.00,0.67,0.88,0.72,0.68,-0.04,0.72,0.79,0.62,0.74,0.75,0.71,0.66,0.65,0.85,0.78,0.80,0.72,0.62,0.84,0.65,0.73,0.63,0.37,0.78,0.77,0.77,0.78,0.77,0.72,0.77,0.70,0.69,0.76,0.78,0.67,0.59,0.70,0.70,0.68,0.75,0.76,0.62,0.69,0.75,0.75,0.78,0.77,0.77,0.59
0.67,1.00,0.66,0.60,0.70,0.00,0.70,0.61,0.64,0.69,0.70,0.64,0.62,0.66,0.58,0.66,0.73,0.67,0.52,0.69,0.67,0.57,0.67,0.41,0.67,0.72,0.67,0.70,0.69,0.74,0.75,0.66,0.63,0.62,0.72,0.61,0.65,0.70,0.68,0.71,0.71,0.58,0.65,0.65,0.74,0.64,0.66,0.66,0.67,0.70
0.88,0.66,1.00,0.76,0.77,-0.02,0.79,0.70,0.72,0.72,0.70,0.67,0.75,0.66,0.79,0.79,0.79,0.79,0.65,0.82,0.76,0.69,0.67,0.33,0.84,0.85,0.82,0.81,0.78,0.77,0.77,0.73,0.70,0.77,0.74,0.73,0.66,0.72,0.81,0.66,0.80,0.86,0.73,0.75,0.75,0.74,0.77,0.79,0.84,0.55
0.72,0.60,0.76,1.00,0.70,0.00,0.69,0.77,0.74,0.80,0.79,0.69,0.76,0.71,0.67,0.71,0.83,0.72,0.56,0.80,0.80,0.75,0.72,0.35,0.73,0.76,0.80,0.78,0.79,0.76,0.81,0.84,0.82,0.84,0.78,0.82,0.64,0.76,0.78,0.78,0.81,0.76,0.79,0.81,0.73,0.85,0.84,0.90,0.79,0.68
0.68,0.70,0.77,0.70,1.00,-0.02,0.82,0.69,0.74,0.73,0.73,0.68,0.74,0.67,0.57,0.72,0.78,0.74,0.59,0.76,0.73,0.59,0.75,0.34,0.81,0.87,0.79,0.80,0.82,0.78,0.83,0.72,0.69,0.73,0.76,0.66,0.70,0.72,0.81,0.75,0.80,0.66,0.75,0.69,0.70,0.71,0.73,0.78,0.75,0.68
-0.04,0.00,-0.02,0.00,-0.02,1.00,0.02,-0.01,-0.04,-0.02,-0.04,0.03,0.01,-0.04,-0.06,0.05,-0.02,0.04,-0.01,-0.04,0.01,-0.00,-0.05,0.01,-0.01,-0.03,-0.02,-0.01,0.00,-0.05,-0.04,-0.01,-0.03,0.02,-0.02,0.00,-0.01,-0.04,-0.05,-0.04,-0.02,0.01,-0.04,-0.03,-0.04,0.01,0.02,-0.03,-0.06,-0.05
0.72,0.70,0.79,0.69,0.82,0.02,1.00,0.65,0.71,0.70,0.70,0.80,0.77,0.68,0.64,0.79,0.81,0.89,0.73,0.74,0.75,0.64,0.71,0.51,0.90,0.91,0.82,0.82,0.82,0.76,0.83,0.69,0.67,0.73,0.82,0.65,0.74,0.73,0.78,0.74,0.87,0.73,0.69,0.72,0.73,0.78,0.75,0.76,0.70,0.59
0.79,0.61,0.70,0.77,0.69,-0.01,0.65,1.00,0.62,0.82,0.82,0.73,0.64,0.61,0.70,0.68,0.85,0.65,0.55,0.81,0.62,0.70,0.59,0.29,0.72,0.72,0.75,0.73,0.77,0.69,0.81,0.75,0.74,0.83,0.82,0.67,0.59,0.66,0.65,0.73,0.69,0.64,0.63,0.66,0.74,0.81,0.86,0.84,0.69,0.69
0.62,0.64,0.72,0.74,0.74,-0.04,0.71,0.62,1.00,0.80,0.68,0.63,0.76,0.81,0.68,0.58,0.74,0.70,0.45,0.82,0.80,0.68,0.75,0.31,0.74,0.78,0.75,0.72,0.72,0.81,0.74,0.77,0.73,0.74,0.65,0.75,0.68,0.85,0.79,0.79,0.77,0.69,0.87,0.81,0.74,0.75,0.72,0.77,0.81,0.73
0.74,0.69,0.72,0.80,0.73,-0.02,0.70,0.82,0.80,1.00,0.84,0.71,0.69,0.79,0.72,0.65,0.84,0.71,0.53,0.86,0.75,0.70,0.69,0.33,0.74,0.76,0.77,0.78,0.79,0.80,0.84,0.81,0.79,0.79,0.77,0.76,0.68,0.81,0.76,0.83,0.77,0.67,0.82,0.74,0.81,0.79,0.84,0.82,0.80,0.80
