1.00,-0.02,-0.02,0.01,-0.02,1.00,0.00,-0.05,1.00,-0.05,1.00,1.00,-0.03,-0.02,1.00,0.05,1.00,-0.02,-0.07,0.00
-0.02,1.00,0.86,0.81,0.75,-0.02,0.76,0.80,-0.02,0.84,-0.02,-0.02,0.87,0.81,-0.02,0.69,-0.02,0.83,0.70,0.78
-0.02,0.86,1.00,0.84,0.73,-0.02,0.69,0.76,-0.02,0.74,-0.02,-0.02,0.81,0.77,-0.02,0.76,-0.02,0.81,0.63,0.74
0.01,0.81,0.84,1.00,0.84,0.01,0.75,0.82,0.01,0.71,0.01,0.01,0.81,0.80,0.01,0.71,0.01,0.77,0.74,0.73
-0.02,0.75,0.73,0.84,1.00,-0.02,0.75,0.80,-0.02,0.66,-0.02,-0.02,0.80,0.78,-0.02,0.62,-0.02,0.74,0.74,0.71
1.00,-0.02,-0.02,0.01,-0.02,1.00,0.00,-0.05,1.00,-0.05,1.00,1.00,-0.03,-0.02,1.00,0.05,1.00,-0.02,-0.07,0.00
0.00,0.76,0.69,0.75,0.75,0.00,1.00,0.76,0.00,0.77,0.00,0.00,0.85,0.78,0.00,0.69,0.00,0.83,0.80,0.79
-0.05,0.80,0.76,0.82,0.80,-0.05,0.76,1.00,-0.05,0.72,-0.05,-0.05,0.80,0.78,-0.05,0.66,-0.05,0.82,0.79,0.76
1.00,-0.02,-0.02,0.01,-0.02,1.00,0.00,-0.05,1.00,-0.05,1.00,1.00,-0.03,-0.02,1.00,0.05,1.00,-0.02,-0.07,0.00
-0.05,0.84,0.74,0.71,0.66,-0.05,0.77,0.72,-0.05,1.00,-0.05,-0.05,0.79,0.70,-0.05,0.65,-0.05,0.70,0.72,0.74
1.00,-0.02,-0.02,0.01,-0.02,1.00,0.00,-0.05,1.00,-0.05,1.00,1.00,-0.03,-0.02,1.00,0.05,1.00,-0.02,-0.07,0.00
1.00,-0.02,-0.02,0.01,-0.02,1.00,0.00,-0.05,1.00,-0.05,1.00,1.00,-0.03,-0.02,1.00,0.05,1.00,-0.02,-0.07,0.00
-0.03,0.87,0.81,0.81,0.80,-0.03,0.85,0.80,-0.03,0.79,-0.03,-0.03,1.00,0.92,-0.03,0.71,-0.03,0.88,0.73,0.77
-0.02,0.81,0.77,0.80,0.78,-0.02,0.78,0.78,-0.02,0.70,-0.02,-0.02,0.92,1.00,-0.02,0.67,-0.02,0.84,0.65,0.71
1.00,-0.02,-0.02,0.01,-0.02,1.00,0.00,-0.05,1.00,-0.05,1.00,1.00,-0.03,-0.02,1.00,0.05,1.00,-0.02,-0.07,0.00
0.05,0.69,0.76,0.71,0.62,0.05,0.69,0.66,0.05,0.65,0.05,0.05,0.71,0.67,0.05,1.00,0.05,0.73,0.60,0.69
1.00,-0.02,-0.02,0.01,-0.02,1.00,0.00,-0.05,1.00,-0.05,1.00,1.00,-0.03,-0.02,1.00,0.05,1.00,-0.02,-0.07,0.00
-0.02,0.83,0.81,0.77,0.74,-0.02,0.83,0.82,-0.02,0.70,-0.02,-0.02,0.88,0.84,-0.02,0.73,-0.02,1.00,0.75,0.82
-0.07,0.70,0.63,0.74,0.74,-0.07,0.80,0.79,-0.07,0.72,-0.07,-0.07,0.73,0.65,-0.07,0.60,-0.07,0.75,1.00,0.78
0.00,0.78,0.74,0.73,0.71,0.00,0.79,0.76,0.00,0.74,0.00,0.00,0.77,0.71,0.00,0.69,0.00,0.82,0.78,1.00
