1.00,0.83,0.87,0.84,0.87,0.80,0.87,0.82,0.85,0.87,0.84,0.84,0.83,0.86,0.86,0.86,0.84,0.86,0.87,0.77
0.83,1.00,0.88,0.85,0.85,0.78,0.88,0.79,0.91,0.83,0.86,0.85,0.82,0.83,0.85,0.82,0.86,0.84,0.82,0.82
0.87,0.88,1.00,0.87,0.89,0.79,0.90,0.85,0.91,0.84,0.86,0.89,0.85,0.90,0.91,0.87,0.89,0.87,0.86,0.80
0.84,0.85,0.87,1.00,0.86,0.74,0.86,0.82,0.88,0.84,0.84,0.83,0.84,0.86,0.87,0.87,0.85,0.83,0.82,0.80
0.87,0.85,0.89,0.86,1.00,0.74,0.85,0.87,0.89,0.87,0.90,0.86,0.89,0.88,0.88,0.88,0.90,0.91,0.88,0.80
0.80,0.78,0.79,0.74,0.74,1.00,0.81,0.73,0.76,0.72,0.73,0.79,0.80,0.78,0.78,0.76,0.73,0.75,0.78,0.72
0.87,0.88,0.90,0.86,0.85,0.81,1.00,0.82,0.88,0.84,0.83,0.86,0.83,0.89,0.86,0.86,0.86,0.86,0.82,0.80
0.82,0.79,0.85,0.82,0.87,0.73,0.82,1.00,0.86,0.82,0.87,0.83,0.86,0.84,0.83,0.87,0.81,0.85,0.85,0.75
0.85,0.91,0.91,0.88,0.89,0.76,0.88,0.86,1.00,0.87,0.92,0.89,0.87,0.86,0.89,0.89,0.90,0.90,0.90,0.85
0.87,0.83,0.84,0.84,0.87,0.72,0.84,0.82,0.87,1.00,0.87,0.87,0.85,0.83,0.84,0.86,0.86,0.87,0.85,0.85
0.84,0.86,0.86,0.84,0.90,0.73,0.83,0.87,0.92,0.87,1.00,0.86,0.88,0.84,0.87,0.93,0.90,0.94,0.87,0.84
0.84,0.85,0.89,0.83,0.86,0.79,0.86,0.83,0.89,0.87,0.86,1.00,0.83,0.86,0.86,0.85,0.85,0.87,0.86,0.85
0.83,0.82,0.85,0.84,0.89,0.80,0.83,0.86,0.87,0.85,0.88,0.83,1.00,0.84,0.89,0.87,0.86,0.87,0.86,0.80
0.86,0.83,0.90,0.86,0.88,0.78,0.89,0.84,0.86,0.83,0.84,0.86,0.84,1.00,0.90,0.85,0.85,0.85,0.85,0.77
0.86,0.85,0.91,0.87,0.88,0.78,0.86,0.83,0.89,0.84,0.87,0.86,0.89,0.90,1.00,0.89,0.87,0.87,0.85,0.82
0.86,0.82,0.87,0.87,0.88,0.76,0.86,0.87,0.89,0.86,0.93,0.85,0.87,0.85,0.89,1.00,0.87,0.92,0.85,0.84
0.84,0.86,0.89,0.85,0.90,0.73,0.86,0.81,0.90,0.86,0.90,0.85,0.86,0.85,0.87,0.87,1.00,0.90,0.86,0.81
0.86,0.84,0.87,0.83,0.91,0.75,0.86,0.85,0.90,0.87,0.94,0.87,0.87,0.85,0.87,0.92,0.90,1.00,0.85,0.86
0.87,0.82,0.86,0.82,0.88,0.78,0.82,0.85,0.90,0.85,0.87,0.86,0.86,0.85,0.85,0.85,0.86,0.85,1.00,0.77
0.77,0.82,0.80,0.80,0.80,0.72,0.80,0.75,0.85,0.85,0.84,0.85,0.80,0.77,0.82,0.84,0.81,0.86,0.77,1.00
